block,tx_hash,log_index,event,sender,owner,tickLower,tickUpper,liquidity,amount0,amount1
26628699,0xae585fc99993a4c1d4485e8ad7828fa43e9bd1daec51a432c3e8acceed441c03,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64680,66540,1149549041,1881664,1447169828
26629871,0x4c688e66826bd063acf18aa8a9256f4b606b2413d1d44f554b980375c9a3c9f7,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65700,66700,349224912913,637757945,0
26629886,0x90aae827e163e3e079c13dc462609e35ce85cb85bc0c6aa3729418580474a4d1,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65860,65870,76166051849477,1414298054,0
26630042,0x43d529f8acae8e10370ef3fa2617b9cf324ec7d8c7f2f61227313cf72d1f7938,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65720,66720,349574294471,637757944,0
26630885,0xdb0cf9b6035d550a7bc673b119e0f80aa4e1d728a6c7df0272cde48afef7ff75,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64530,68030,5583738,23601,8039915
26631208,0x301378b7ad2deb95439a9ee6df029ad92165ac9f71c325104e533ad5fd3de0b7,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65750,66750,350099022576,637757943,0
26631309,0x21fb0bf01519122e16155596f29c57bbf7244df1c2640709ea4317dc7b33c5be,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65920,65930,75922722159194,1405556968,0
26631616,0xec2d41ee9a210cfa1441071259f099bc4e5197bb81ee1c0fb0048517c0f59b70,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65660,65670,2895570947,0,38593003
26632320,0x2e904e3889f53ee8593b9469bb7977a224ab46a3d9e3d4fb40b6d158a6199440,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64860,66420,1365597273,1866942,1457942721
26635031,0xfede396639b063551fd5b720122a77fa76bd2f227cbcdbafcd3f2af23a5fdd3a,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65900,65910,75998679050442,1408370754,0
26635033,0xb9222a6efecbb74057609bf6506367fa384ce80522bb2fd14ac9c120774fb6f1,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65400,65410,76002444114941,0,999899555578
26636267,0xceddfbd74922db84f7b8baf800175e2ad59ebb7ddfd821bc3fdcdfd31b153d3a,15,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65750,66750,350099022027,637757942,0
26636267,0xe3af8ce1f42fa3ee1ea49f653c5a53b226a9e18a0c0ae772ddf86ce0462165a9,24,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64610,65610,482474505481,0,625522436810
26636268,0x4136f24eb64044880d73b46b04d4f408917a94154124017db494dba5a6b08f99,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1361961734,51108916,36293858504
26637120,0x2fc261bf15581fa2846e53ea07fe7a6cc5f988499d5a703c5b370d83b907adf2,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65770,66770,350449278086,637757941,0
26637905,0x9b298acf0b48aca73130d7abc5aef133ebb3553a326ac80a8063146b67ab0448,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65680,65690,2895621963,0,38632294
26640609,0x232342baa8b23e8ca9ff556a371d95615c83341ef7c6078714cf590246c5c99e,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65660,65670,2893753948,54273,0
26640689,0x59c527f67cf8f60f8962c2c6c17f67fafeaa35deff0c2a16ae4d85fc8e2e356f,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65900,65910,76044289673431,1409215988,0
26644210,0x998e87dd57b0bd6c586f52f43efeb3fbe0b9e1f732641dcb840a74cb2975b75e,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65670,65680,2893190485,0,38580560
26645409,0xb391e5b1b59127a138a78a88b8358d4c8463515ea3f1a73968a02be10893ae55,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65790,66790,350799884559,637757940,0
26645979,0x0b1fb0641abb8c681fc2c8e246a49bacc639bc22050a184f2a8e7ffc93a05194,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65940,65950,75831674090840,1402468296,0
26645980,0xbb1b90dfe8ed4b3547f12a99334864b6cfae7f2ae3e0b32747e56828bacc032d,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65440,65450,75850598714791,0,999899555577
26646014,0xf42605946248f1d2292a10e9904fbbe589240914727639a5e0a0580d27bd059c,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65680,65690,2892134456,0,38585765
26646357,0x95f4df0369b92e69ea8583082fd3ba0add8aaa8123047f845571580e8c83409f,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65930,65940,75907539915902,1404573472,0
26646946,0xc51e482974f2721467cecfc527c8340dcce05c31a84af2f47d1d6fc47b7191b9,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,65040,66300,1684356895,1940962,1405241084
26647960,0xd438072d317ad3a2da8218c89af888a47c668585c05a6b7fb524d66b1b87c5db,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,62140,75910,3333912,49900,14524574
26648110,0xc86e62cd343010d7374596daf72bafc7bf1ac661f96cb30a48d3cec3e927a4f9,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65820,66820,351326452334,637757939,0
26648142,0x3237fc509aa97a68047fa5d58ec12f2e8822376526ba82456782d0a51bd3d61d,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,62140,75910,6990529,104377,30635727
26648232,0xf71108b97031dd045025608534d69c57438539bb65dde4e614fa4bad860d1a60,37,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65860,66860,352029772608,637757938,0
26648324,0x1df6a75dc80714c7feb6f6c700495349cc7ed4caae7758e755a2ded313dd63a5,18,Mint,0xab9a77cb113c198704caff5208c248bbe4b32330,0xab9a77cb113c198704caff5208c248bbe4b32330,65730,887270,2568,96,22
26648324,0x1df6a75dc80714c7feb6f6c700495349cc7ed4caae7758e755a2ded313dd63a5,20,Mint,0xab9a77cb113c198704caff5208c248bbe4b32330,0xab9a77cb113c198704caff5208c248bbe4b32330,63910,65730,8832,0,20546
26648706,0x2d6542c8b75b9fe2530d538314daa160c05f3f08929fbb409a84ca11eb7b1e00,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65730,65740,2885845023,0,38598224
26650505,0xddb6a34b389cdab104fa6e2e543d8bd674238b39b052a0d53a7024e94a5d6498,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65720,65730,2885120720,53949,0
26650564,0x6e2c478db7d9e13812bba880ae4241f9e4732120a239ea0c16173e0e601826bd,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64860,66480,1316069688,1842674,1475614631
26650618,0xbea80519db99ba5792d98a4531f3f47888b4a7af2da919f6de8e08d42c82cfdf,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65950,65960,75824092846805,1401627131,0
26650618,0x0385bf2987bd42a0843bb8c3278b578d6124226cebb8b91de365f523e07d8e26,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65450,65460,75812684790294,0,999899555576
26653217,0xc0691dd7a02042797da4a4d40dddd381054336cbf1221348510421207a1e2ef6,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65730,65740,2884761436,0,38583731
26653940,0x6542ef3e4ce6099133e20f016626f059c500ba4207aa0c65d85eb7b2d818bc63,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65740,65890,545859663,121203,22384549
26654105,0x4c460bbc33847c6326f9e32f12a3c5adbccb9daacac7fe98cbb80f8a9c2b7ac2,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64740,65740,479348747199,0,625522436809
26654105,0x5c9618d3a692e2121894edc5108a36e4670ac1c051bfda6f0d72131ff81ebb45,13,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65890,66890,352558186505,637757937,0
26654490,0x7280a6f6db147e655361be89ccaffe3006365c63a850987c547f8a9d5ebd988c,13,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65790,887270,53,2,1
26654490,0x7280a6f6db147e655361be89ccaffe3006365c63a850987c547f8a9d5ebd988c,15,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60680,65790,9179,0,55515
26655010,0x8e0bae9f39b7686bb953ac9ccb243d05b9d4b8b7da27931a396a9cba7e0a38a4,32,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65780,65790,2877558750,0,38583729
26655423,0x700928c5e2a0ac5e2fc9dcd27edc7d321a0fd0573ad766448d6bfa414384e857,16,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65920,66920,353087393578,637757936,0
26655905,0x4dd6266fffdd42425489f97ca0590ba834aa19981bb6d017cc8b96ce7b5073bc,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65800,65810,2874682625,0,38583727
26656919,0xcbc19947773e4a491cee9ca89361a48321845e01a8849765f4cf79434d9435b8,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65550,65560,75434586357867,0,999899556279
26657297,0xbce78530318bd8d9f87e527c36ed65619caab32b237597fd9a3287270c090dae,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66050,66060,75483667963918,1388375381,0
26657660,0xb4eb449365b5c3df95dfc4e8ab3deaf74d435e04a010feace7e4748891c19eb5,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65880,66880,352381959178,637757935,0
26657660,0x3d41935516913c781341b8a1a76a7d580cf2285d4bf0bf9d20d6e907a228d149,23,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64750,65750,479109144710,0,625522436808
26657661,0x7d4e3bddb9c303b3d6382e32bff935fab0bfbd55514f1db769a645a0737d219e,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1362058896,50768945,36542111249
26657876,0x192e00e05bb99b8504953b97ed79db26b2584eeec92694c256e283ed305d422b,3,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65910,66910,352910901725,637757934,0
26659119,0x99c9e903f8a68c9968e4872aeb3f4d9d75cced8e8614e993fe04131f212e3200,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66040,66050,75491216357197,1389208615,0
26660415,0xdb9ad6391d4ebac551d75847d12ad2db526f832afb31dce8cff840e50cec7e76,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65790,65800,2875057351,53573,0
26660544,0x11348567d7e8ffc5601010019f4ae3e5e474d762d84ab1b3e0bb6b4d576c36eb,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66040,66050,75528969502087,1389903358,0
26661403,0xdae77922ed4eeb97459073c4dbb9af00a92e1804ee5c839cb266bce997912125,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66050,66060,75453482062218,1387820170,0
26663182,0x13efb20b595ebd285f1fcd54525945b4fe37e8c86d0dedbf838467ebfeac3581,32,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65940,66940,353440638241,637757933,0
26663326,0x8b94dd3dcf9ee16cf5635e990fb2795a3bd18740c28c3bdd6cc304424651a9a3,24,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65960,66960,353794237415,637757932,0
26663670,0x39dff786f3dce6998ffd1dc0b279b3c954aba0d1f247df7de6b021b05409ef40,33,Mint,0xab9a77cb113c198704caff5208c248bbe4b32330,0xab9a77cb113c198704caff5208c248bbe4b32330,65840,887270,2555,95,31
26663670,0x39dff786f3dce6998ffd1dc0b279b3c954aba0d1f247df7de6b021b05409ef40,35,Mint,0xab9a77cb113c198704caff5208c248bbe4b32330,0xab9a77cb113c198704caff5208c248bbe4b32330,64030,65840,8992,0,20923
26664016,0xb05bdd80065d675f787808f7f1be6fcfa2957abe06325f94558c4bc589788cba,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65840,65850,2868524533,0,38578149
26665066,0x0e532208470a1209530b7a8b3d7b62ac1958c6f62ae80653ee7420d84fd08d22,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65990,66990,354325299860,637757931,0
26665179,0x640efdc895bc8cb4f1523bf8f8ed6c4d566b1e5529eb307e722f68b9d9ddb70e,16,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64860,66840,1079952090,1877346,1447481668
26665183,0xc6fbc071419a26f935eb4ddadbe65ca0ce9f179da4caa4f5614bb0f84561f723,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66020,67020,354857159457,637757930,0
26665810,0x2226482b6c74a27efafa038ddc97d2a3065bd914b7b23734c1be77efff0bebef,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65880,65890,2862793355,0,38578147
26665929,0x7923dbc52798cd1e8c14c3b8a20444249afca0498fa57dde23aa56cff6a36780,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64880,65880,476005189247,0,625522436807
26666098,0x1947d11d5238adbeab5ba35a84648b4a2cb586f0b1ff28c8cc18638189866a93,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64850,65850,476719697052,0,625522436806
26666193,0x7636f0b5088abd8dc57d762b9f08ff750014c5ecb2c1f23af57eb1ebb8f203df,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64820,65820,477435277370,0,625522436805
26666248,0xba402e6fc69b070897823900e525db6444a537f97666549624b19f1b69d3a383,13,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65860,887270,26,1,1
26666248,0xba402e6fc69b070897823900e525db6444a537f97666549624b19f1b69d3a383,15,Mint,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60750,65860,9147,0,55515
26666450,0x907e4ef8418d5db51389bd87dd395f10357c9ee1d7fc4d4678986d0f16258b25,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66130,66140,75182353269492,1377313273,0
26666450,0x31544d15cfe740622dce14de255c8aca53cc7b6e2292b44bc4b3b7b91b75b0ff,7,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65630,65640,75133466138011,0,999899561962
26666704,0x5c79850fa333b84689666a17b32794d40c0f03c58bdd61f4a8c8d7ddd8084062,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65900,65910,2860584213,0,38586943
26667039,0x494b9111732fe1815bb3069cb09848e0cf3c8b9756f7bc9207425b458c4502f2,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66040,67040,355212175787,637757929,0
26667616,0x206552c6a77882b8966ffd656fc2bc370d3932bcd1021fd23ad0c0f5ba76fc76,26,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65930,65940,2856296620,0,38586941
26667764,0x2c479bd3402fd1e1087c43d74a68396ea467bd13b56cc26388832c8e117b272b,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66170,66180,74994641500597,1371129596,0
26667868,0xd028e2e2d92655c2d19b70dc819fe29c99d4a47b9faf101e471ee0c7fced3d64,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65670,65680,74983356923768,0,999899562674
26668801,0xcdfb79d7c34ed7c03960e1cab1811196e3f0d20dc00e1d0b2934c7368c0d2ee3,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66070,67070,355745366628,637757928,0
26668843,0xea650be216414a050efaf67bfad2d131307495d72179a8813149e08405482df8,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,65220,66600,1525612781,1763796,1507994891
26669089,0x44e84efa6ebff275c06968c104fd52393cf1a2473ef21498b88e8a4854e01482,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66090,67090,356101271564,637757927,0
26669243,0x60aefeaf36a21e0cf8940c1b67436af11f4da51b03810e6ee39de406021fe29a,4,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64940,65940,474579384742,0,625522436804
26669409,0x5a861322ad0c307b39e99e6ed7968bcfa6c0e3eec128766c0c07bd30e8db4b8d,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65960,65970,2853630713,0,38608793
26669787,0xf0fc1691378586fd9ea0637ce45206abc2767ff9d2fbadbfbd5756131b449e31,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64910,65910,475291752343,0,625522436803
26669914,0xfa5b2065c226c580bb155f7b32c8fe2b1bc8d0877873fbd36e15c7e3292fd050,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65690,65700,74908414791125,0,999899562673
26670210,0xf1a182a0fa756deea3d57f81ccb02da81f7a36103c9743d29f00abaa92da0ad4,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66180,66190,74994644136955,1370444285,0
26670220,0x38d98295a6e19dd2ebc44d7d0c7809780671e1ce2143fd341788188eb1a15164,6,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64870,65870,476243239443,0,625522436802
26670274,0xfb9f6f8b772dbcbdc3a38fe5bd4551947ec62d04415b5d1598e4b50d026aafc2,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64840,65840,476958104574,0,625522436801
26670277,0x3ef93b534ed98deb3513bb88758aec803640e31d736c8f274e7243a90c52def2,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65980,66980,354148187570,637757926,0
26670307,0x1ed54ffd21171c813f967dea48a9a3c70f1114da851b64cb5fa0bac3df65b665,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65890,65900,2844216321,52734,0
26670321,0x70b2f51582eae1e5213d8e824ca24bb0a9084ab6b61b98795308a2e6c4c32cd7,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65630,65640,75133466191361,0,999899562672
26670406,0x1f482f5616f9b8a8b3518e6f2d18b1e3e2bf45476e503d4674890d7f4683ab81,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64810,65810,477674042753,0,625522436800
26670420,0xb94775dc7cb33c19975d32d0f684e6494f9c82b930b15714a185d72cb3f7488f,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66110,66120,75280151633405,1380484629,0
26670812,0xe147d664f52ce7723be2b9915de5c20a21eaac43cc11cf9338179bd4b0646e9a,19,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64780,65780,478391055591,0,625522436798
26671180,0xe0b465ee52f4570af0429adbeb6c9baee5e9dd51e2e0b99fd286b04c35d90900,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65550,65560,75434586840093,0,999899562671
26671346,0x7fcc501755054b6a2ec65452e43f74891e1f7de3cb452b401eb8fb5d62a2dc0b,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66050,66060,75483672476491,1388375464,0
26671366,0x2225a6b827212d4c6742de85d7ec7e4f1392b88e91c438c5eac13f1eaabf2fbd,36,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64740,65740,479348747190,0,625522436797
26672106,0x20fae12dd1e9efdc174a2f5b332a41505ea15d2b94876994ed00374328dea0e4,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65840,65850,2837007414,52732,0
26672460,0x447ccd13a53a46b63d253a717b62842348cb9dde1fcb5d480876abb220070198,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66100,66110,75310268197185,1381727562,0
26672502,0xa96eb0febc42addee093f3321aba5d0cf2174ed5d052f89892a8a24fd75364f9,12,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,64980,66660,1263167310,1846455,1458850507
26673010,0xa6848930c1abedc53e6fd6028f5ac35a1fd217fe20fed348bf0afab3b3aedd04,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65830,65840,2836449714,52748,0
26673132,0x5a75dd1fc9333feded50e4069135b21968f1f901d7723de12cf772b9539e7585,28,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63640,66850,1304738,2442,3616559
26673388,0x1b0e6852655fd8a2067384c4985d5b2566ad9e9b7e48b2b2f9ff8424d0263d40,1,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,66050,66060,75468575366463,1388097782,0
26673735,0x898d941e1aef39194cd6c46e19ce2a17ff962648d243aa860594679550ac5d2b,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65860,66860,352029765432,637757925,0
26673757,0xcdb68d381529c0a59a0af4d0eeea37eb9cb65237013b23e83371b3f1d9b7502b,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,64710,65710,480068273845,0,625522436797
26673906,0xc7f29c489307eea76b20ce9fbe3b9708f131b8485e00a2004670216914c2d046,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,65760,65770,2826432816,52746,0
