block,tx_hash,log_index,event,owner,tickLower,tickUpper,liquidity,amount0,amount1
27290847,0x14374fb0457ca93b3eb460afc2f707525f96c2e0bbed2b5f100369cdf075e298,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,207609613039,2915715,706952423
27290903,0xe6b0f97ea39d7678bccfeeb6ce3cdb1ae3a1aa897a2b791f453889f95652c686,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,207609541835,2915714,706952180
27291097,0x16ea8d9ae1bb93c18caf2f38df78b88265a018aa890fa704115ac41526c9bad6,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64800,66180,1458114195,1891291,1292501433
27291160,0x882083b72fd10ba25bad3042eb6826cf30155d9381b4c161eeb46c133afc0bec,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,209572127095,2915713,732869355
27291169,0xfb9f1c5d0a0c3be66d81ae5b73b3e5dac900d36c327f9b7a09c825a60553cc05,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,209572055218,2710015,876408962
27291210,0x6e784a08a2ba6e7bbbac038702914258b47d3c904baaccc3cb50924fac5f134d,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,177626364013,2563167,557024901
27291333,0x92bcc53555e2765089c3db13e56cd615992a20d48bb2c18ab00c450abacaf1be,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,186192862538,2969999,385428593
27291374,0xf48c7b6384185ee2e12a33ec560f88e9ae05ad8904f00c38bd3bc407ca843b58,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,186192862538,2969999,385428593
27291386,0x80161c5453dd46d85f46a8ed58e3090d382bbe1a02c7c2d6983b5091999504a6,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,186192862538,2969999,385428593
27291405,0xcd51cdce394a4d5e29abf1cca3c04945fa3638266d4ac900160521c48ce5ab2a,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,186192862538,2969999,385428593
27291443,0x8c5d495de389a42d8cf03f45997f1cc802214475f7e044f0abff94c85fe9f437,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,186192862538,2969999,385428593
27291477,0xd0bd72f8f2a93ece2f372438752ad29618822673197874659a3ee4e5610307e3,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,152152728602,129907,1919966195
27291523,0x9eeab40a47a766fb9dcc927ab5c5f35c2c7ca792bdffe479b48e1a0618b9102b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,152152728602,129907,1919966195
27291533,0x2b4428bce8d1d8733252594ac51ccd1f13790b9ae16014c6f4c4d8f7980bce20,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,152152728602,129907,1919966195
27291583,0x53074e780f44b3deaba6ca1201438a2034638a36f079fb74caea9babe668b2ae,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228685004870,2948010,961631171
27291596,0x10c6a66e90a80aeff98c1641d1a2966ab2ea3f6370b9d3aa45db6480c74e2633,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228685004870,2590672,1211506169
27291672,0x47fe3fe108a0a2b7c13311ba4af61068c1f64d0106bfcfc8558b7305597e5d4d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228684922823,2440748,1316347553
27291700,0x2de3e3f170440671433bbd80712aa4592ac4838cef5621f085ce561e79e1f3c3,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228684922823,2440748,1316347553
27291724,0x6f3e5b9ae85f19deca179d9a7c00baa8632b0e7c0773785a4bfb7af5e64d01c6,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228684922823,2440748,1316347553
27291752,0x0436aa8621d21f751bd762ca019c79553d04d4f5ddfa9a7f797e8f5682d0dca7,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,169419051473,294696,2033880246
27291868,0x77fc9395289538c30d6b5b66f34a20a99c25571fd05517ed8009221f1c280385,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,163490464349,179510,2034173619
27291877,0xbcfdc208cec1d86c316e59b5f1858ea7ab328e25cb3fbd9f38dd09348f218f43,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,163490464349,179510,2034173619
27291908,0x3620ca84d32464b5be2b5820a5d8e79e1e0f773d345171fa547b159152a1dc23,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,163490464349,179510,2034173619
27291917,0x6dd1fbe096fd0748e79d03022df6759f1f1eaead945a254c75c1dcabe17e5322,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,163490464349,179510,2034173619
27291943,0xea6319f6835abb108f8afd0fe8e3822e4764a4848cf3fa632e49d61f50b49e25,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,163490464349,179510,2034173619
27292037,0x7ad810081894c3f99cbe9a15cd680fb391e16ee578b076acf321efc4cb9cea91,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,203400882412,934525,2034181520
27292110,0xe06e896a4701fee4fbf7ba61e2da365d29b7f6c3c5b06a9256435d2e31b7abb3,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,230927343064,2020490,1639789072
27292169,0x41d18fe0b910f4f779752991c318200cdebb63c7410205cb42aab19fb3cb0ed6,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,219555696746,1241007,2034180736
27292192,0x4894f83a91be16cd0e663037056d96e6f0956d32df85095ea584ab4f2e16fa38,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,219555696746,1241007,2034180736
27292208,0x22ab17959307c76d9d7cdf614889e21333fb7a611628ae6670fb6cde1c71e9b7,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,219555696746,1241007,2034180736
27292240,0x4d37a6ec04fe4f2bce426fdd6b314652eb86373e60749198c7eeb0b6e378b3a7,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,218081480093,2884137,866125834
27292262,0x9fb657d057e19b51a4cf151eca4097539b1b0cf03eb32a5365abb6da9ac42f38,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,169500114658,2884136,223084604
27292799,0x05244fd855cdf74519bd752937c0c66fd99f9b2eb17f1a0cb11ccf1353c5cde3,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,197896057610,2859629,617820024
27292840,0x6a28c1b56687fcd7f6eb8cc0d3fc7c99d8c543c3e7d26f708069dfbbd868bdad,8,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,185634929062,602397,2032206353
27292860,0x6be211c8cb51c3325bc3c13f2981ca8f44ea5e6a1e0d95f2a6ee1ccef5532ced,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,185652332465,602453,2032396874
27292871,0x088187b199d7e73319b39421098b1eeb21cf99dacd3a091f2db9c597ce8f3968,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,185652332465,602453,2032396874
27292906,0x8d8b74ed5aca99efc4374c3157294752326d62f22f6f28731a5aa4da720c8965,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65240,65250,76609076348631,0,999850022495
27293001,0x177f292daca9c8e4ff3a21e743900a48cee8b5980cb246e74a03ffca6a945536,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,185652332465,602453,2032396874
27293020,0xcb31138f1c66ab23b17e275ab6b12cb410da9d9ba3e5f65507280cca054f7011,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,165966959815,230242,2032396095
27293037,0xbf3835e428f830d7311a26a03a2825e9f48411f559ef5118ad7e5151048adf87,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,165966959815,230242,2032396095
27293090,0x052aa2247653f212571ec4434714693b68cae862e776d02985ab4cd6ac055f14,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65250,65260,76570783299137,0,999850022495
27293090,0x92dd8f61143f0f53d04680b433bc49c41cb5672d6c443db47965c869b57bc3ed,5,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65740,65750,76639724534388,1431657297,0
27293105,0x5c6f69abe56bf94d4ad95b3f305dcf42fa439dc6056e321ebf26d5d66c99de43,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65490,65500,2242415901,0,29634609
27293116,0x9d7990f0bc2877833bb7148bb809e74ffbbc9dae82827cbe2e09102528ade008,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,171075844285,2886661,242154125
27293129,0x433a4cc42bcf5cbb2132956957cf5db40dc0ea567c01800d305e87446f0a1714,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,171075785021,2886660,242154041
27293200,0xafe856a4bbb88816639bfc6228492f7dfca58a1a7af14730bd7b087ac1d05ffa,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,104061,2032394151
27293249,0x5dcf871a018e703deb35ddf4aa76088041f1e47e256f7893effafdf38f4a10ae,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,104061,2032394151
27293288,0xa1606bc2651054d8d3d24bc5c5f03de36f3cd3ece79321b293810713cecf5d70,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,104061,2032394151
27293320,0x23e3019107af7fa722ea4f76dfc635b8c0bcff8acc2ca1fe62536e7e970304c4,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,104061,2032394151
27293419,0xf5b273d60c65d36920254f1e60b0b393f4dc4800319c42187efeb1dc14d45cb0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,104061,2032394151
27293461,0xc097234230b1c7d8b4a0123e1ccece5f1b4398243e98e37cb7aa5573dbc051a8,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,104061,2032394151
27293522,0xa535d57b26a06674c62f83c37097494ee1e2afca46850892c151993d196d867d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,104061,2032394151
27293550,0xa37210709d79559850931ad533d599f6a7297ce6c50a30e58fe6ec6c09012496,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,159218871030,0,2105206589
27293575,0xa906f1b5e68a7007cba3146576466e912064c166a29388a8ad1c84d204131ed1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,228684954806,2426971,1325796430
27293606,0xada50cee69d2898cce8df1c71ce1312f91ed87f7db7411b5c81f09ef43a66f77,10,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64530,68030,0,0,0
27293623,0x6660c0767a45344d84a982433d44c076453b921774cb7b4189439d3555c17bb1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,220809275268,2932008,867527568
27293638,0x842f8d07f3bd45a0ed04134253169a6c11da5f46e2524102e887ac4c0317d785,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,220809199958,2932007,867527272
27293649,0x0c8b8098a2ebc9667837bd281d3e21075e12f201e243d89c59039f2e2ad2bd4d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,228685496347,1553387,1937817511
27293670,0x574db1def12cc7dda829342a47d66bfb77275a833f3e2ea00cf27fa0bdbe940d,7,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,228685496347,1553387,1937817511
27293715,0x57f10d335dfb15db644553cc55e982a3f3ceee31f1646a6418419a271c925547,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685440279,2430397,1323024783
27293761,0x2d31a0ba1ffe1636e4c78907abc277757ac7d9afc46700779764ffb758fa45b6,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685440279,2430397,1323024783
27293825,0x9204cf9343aa3ce0dd97dc71bce736cc8a4bb8adaedd8053051eb7be00b0cf31,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685506083,1717975,1822775153
27293907,0x8db50a908cee9803a86bf0d223a40f871282c014345c9044f120e6e9b643a0d4,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,215537768479,1216379,2000589785
27293936,0x1bf13b06da5c2e52761fde77b076dc72ab180c0e4a724e7b9637d51603765cab,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,215537768479,1216379,2000589785
27293968,0x695b798e3ff32d3d9ef05c99e97340032e3600e8539812526612a415c085a240,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685403871,1566645,1928939979
27294003,0x6fa838529d83b410a2b8d42321945d23fae86c9bbc9c32c5ba299f15290c6186,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685444629,1416722,2034121984
27294016,0xf8439d0d0902f769a4839e9d29974d9dc07e8ebdc459cf75791eb9c84ce28295,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,2245629632,0,29691921
27294065,0x85d397b76248ef1dbbe93f8d48eb8492a3e64fa9cd81d7dedeab48c04a28fbd9,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685448158,1496445,1978189972
27294172,0x7dcaa44bfd3d33ebb86e292db7408cd5b4746d36632348ab39333603b7890712,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685448158,1496445,1978189972
27294184,0x0dd72852bf444e7e2fbab4af9b5371071964eeff46e9aa70966283b7da986698,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685448158,1496445,1978189972
27294197,0xbd3a0b8164887ce2856e80c837d25e97c8f9db21f4bfcf783050ab5f024c35d7,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685448158,1496445,1978189972
27294230,0x858ea330ead86d3de9d309ea1543d957a7c0317e15d9f56270ef0a5a33b20e83,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,154835618273,7767,2044872138
27294240,0x1d67c726aecc48162c6f00dbcb02449a460bfd8a86eb4310506319f5d2c603b5,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,154835618273,7767,2044872138
27294327,0x62a5fd6209e200e9c2847e871fd3772f871e588f5a2983d92985fe14b1fe2d7d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685409848,2263693,1439956444
27294336,0x70c49767266a1a1d2c0c24297c4c68db5ae058f9426edceaa58535328bece45f,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685409848,2263693,1439956444
27294370,0x9b9d542f912e9db601b3bc4b13a4cdc100e397e739fd0f4248f865794b77a4f0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,228685409848,1052692,2289531256
27294472,0xe88df14a7fb2d27cbd8ec16375b9e3847cf5865f9a7f0a806c5de52b055bf1fb,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65540,65550,154211796265,2857334,36738014
27294495,0x3647a76cc53f9995f75d8a8ed165a6964a390db8d532c6cb4be038a24b967539,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65540,65550,154211742295,2857333,36738001
27294536,0x9fde6c75c0d27673ced9b422b18857f508ce78676b705c7b6272ceb6256b979b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65540,65550,154211688324,2857332,36737988
27294619,0x099891a1a3e65344a859d5d68575091ebaa76feb0a674620a7ec53c22144e52b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65540,65550,154211634354,2857331,36737975
27294672,0x211b21634791975f8df6253f9d87a88e76322506715cdcdbbc6966aced0137c5,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65550,65560,181080456546,2858667,390819615
27294757,0x302fdd459341df520016c4f753c15c4fb3d8120aedef2c284f74bb4c5dc6b42f,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64440,66480,991726060,1696903,1421187004
27294906,0xb73530014b425188ffce461d23b3e9c816a8ec2d1cd0a61ecdb82fa71d1d124e,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,2243485726,0,29693251
27294932,0x6546cea9701bfb5be2d6c6f9daab464f3c5323281543f359a3eaf3760d655882,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,182127888348,513034,2051696738
27295039,0x4e2a9e8d9c0426f537c79773dfda87f77eb3f9046ef6a9cd885ed7938eae55d8,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,182127888348,513034,2051696738
27295076,0x146b95586ae44f8186822bb5117d24c404a80e52f262fc9415a46ea6a9dbaf4a,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,182127888348,513034,2051696738
27295491,0xebbd730acff18ef92a2f405a350284f32a406e1f8177f0cc5dcf8772093e0f33,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,223889705578,1299533,2051698000
27295494,0x819f524351930b27ab11fe1600f88c0a292bd5610da1a5a578776ab8e8ffde87,2,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65390,65590,0,0,0
27295616,0x511605c56b62a05df1c7fec60903f717c73799826ea942ffd3b4aaa5fbeea9e6,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,223889705578,1299533,2051698000
27295808,0x2b3445646e4c273dc76dbef289d8709bb9fddbab21033511b9c12b4b6a29834e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65540,65550,2241243323,42287,0
27296174,0x710e0b160b42f4306e9bfcf6a1581cd1207f791fc50d92d3bfe24fb3f9e091c5,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65790,65800,76440730001750,1424374795,0
27296174,0x71bd1bd7a43e520651bfccd5de26b3dfdcaa9fb18ce58f44d23aa734165a1df8,5,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65290,65300,76417802413333,0,999850022495
27296280,0xe70ae860c77df84ea54d7349456385e980db1c253b1d180cf654c83708d40ec3,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65480,65490,178015901078,429193,2051696006
27296321,0x0517558d3709626db819b06fb4ec990b2e1edff752167a3baeb00e7b47e1f589,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,156700824826,2858646,72640604
27296468,0x5d680ecec1f6190320e601b3ed53ee97739c488c26d9dde8fa64a17c54968564,17,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,156700770010,2684354,194480652
27296519,0x5a5260f0eed9cc8f8591e197376e55c3fdb1262fa925a58abe87a521dc6ac0b2,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,172043494033,2834519,292284037
27296602,0x6ce469980e22b9b952b0052eb4b02397dc442b0492f72b3339357d07ad718779,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,172043433337,2834518,292283934
27296657,0x7e4c1536d8ba1b39b785f82b1055edbf1351e7382d96fee69d213dce5302d881,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,194114906115,2834517,584017479
27296691,0xb7e39da05311954ee62c9dcdc82f51900f669af472a89648a1b6cdaa3674661b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228941779690,2342504,1388447979
27296706,0x45c24258db7d307a823a79b29561223a21e7c3bcb172c75d02affce1889a0a25,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,2239640078,42299,0
27296712,0xbb16ebbce50db310eefba617949c842079335eab908b0c15e7460390f1179b29,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228941779690,2342504,1388447979
27296750,0xc3479e539376e38fa4609ddf9aee7df95158b650c568be8a13c8c6e1ed592070,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228941840704,1913762,1688298327
27296788,0x53dca3c99ac140b9f2bc448711ec75a152a34270ad26d21b180e1dcbbcdece81,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,228941840704,1913762,1688298327
27296859,0x68a9f812447fab4f1e89d50f44ddbe8fcf4b583ebc88074d1f4acdb658ced5f1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,216438506952,1133788,2068551138
27296904,0x1be5d87a0b561a4278c62dbd7634ec3863f1a8aee3bcda7d0fbebb4ce5c131cd,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65500,65510,176195408371,373203,2068550290
27296955,0x3057c28b417fa717427372bff67c6cdd3104b40ed6abbb5b06dcf110714a0591,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,184757643035,536229,2068549806
27296991,0x7776d70d1c3f60a447f7cf42ef1b4c7758f613e93820c275d9a430f95a04b13d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,184757643035,536229,2068549806
27297081,0x88568554d9f4103001cde18e16395bd2a0e552d57e14bf5a823ea59519570349,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,197687752383,2834508,629897255
27297107,0xde8903f56e9b147b9b79b6abbdb3ffe515cad3886bd52ec96490afba1f22359b,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,197687682640,2834507,629897033
27297129,0x9fd5c69bb7508da5674f350f37807f3155e0fe2823f7137179c911ec672dd8b8,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,197687612897,2834506,629896811
27297476,0x21d20a76e308ca41e33729e174879285d296d15e7e897ad2a6b0bf6d913e32c0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,197687543153,2834838,629663505
27297498,0xeef5f6c6e0e123e02ba7e79f5e1b3f2e679424b6c5b55592eb6035b761ff44a8,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,197687285125,2834834,629662683
27297608,0xf16cd2a131dc25e0b0e9a8265d76c1cc4f9e04ab8b89263bc82a4ecc555e8746,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,197687215390,2834833,629662461
27297685,0xed9e38ee11285a2aa0ed83a53564303dcc8251901e92e1989271ca9ca86883e2,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,197687145655,2834832,629662239
27298380,0x63c2333881c09f70190018d0d117bda4f2a2cb1db0be3b19ce489b86cf4f8cea,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,228849562253,1821835,1751611529
27298406,0xe289b93eccbdbd1ddc1e3e76ed472ea11cdc3d5f020128e0428fdadb7031b6a8,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,231180093612,1840388,1769449385
27298416,0x022924e221e87edf0a868b6d63302e454eab6debd0e31533f7a03d863c65d70b,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64680,66300,1248072635,1787237,1370026916
27298431,0x2178dd06caee95c5841b31eb224e2e2e189d5390092d9aff54ada237327d1eb6,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,226489001993,1325711,2068321518
27298471,0x156cd356626c192d66bfc8d5d54f765d5c8d730aeb2e3a695be989c91f0e0176,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,226484601802,1325711,2068263283
27298504,0xda4fc770847af3b94fa26759bfc39b9eb188cdcec224623ece4013ee03e874da,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65510,65520,2238414753,0,29611327
27298514,0xd6df848ca03d69bc726165f2fa5a856f8c84720faee69dae1aef1778e91178b3,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,197643067609,2834827,628403415
27298573,0xcc1fd882dc0b736d526e3f02a06932cc189bac84ef8505b647e7c3b434b7c6e4,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65530,65540,197642997889,2834826,628403194
27298648,0x36420f0e7b9557b8621fd164af468cf03531a1bd5ba549f332799c023c37b547,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65730,65740,76624398880846,1432086837,0
27298648,0x445def7e324fc2fca67e76932b4649e11d967d1b7ab265ee5fdea79d67f438c3,8,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65230,65240,76647388548479,0,999850022495
27298686,0x725586cc58ab06915795244e42dc1f254a93979c9a8b4542a755b1ec77373095,16,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65540,65550,228632610207,9866,3022121687
27298713,0x762b2e8a554c5b224974a24263a369d071b8c74360fd5d7fcf310568268d4e1a,38,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64400,65400,487566921452,0,625522436655
27298713,0x3ae3761ab4e333ea1cad22aa790201334152caac87d7403eff41a6384226d71c,45,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65590,66590,347309868866,637758541,0
27298852,0xbc8feafdf307c01ce50270b3c8552dab1a10c9c3e536c0dbd01f50a4db8db8e2,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65580,65590,185634841399,2854759,451579578
27298918,0xd7ebaebccb24252c40f7f9924db75fec138a98cba124cc5dc756a3570a624deb,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65580,65590,177482053550,2854758,343389086
27298966,0xe7fec125a53a19661c55eb88fdaaa39fe6aa00b4cc07383eec3c7158e6f6e2f2,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65570,65580,228632621313,2303375,1411007371
27299003,0x6dd3027d610fd151d9c8ed2471b2f8245992bfe03961ff7717ac6eb3b1195aac,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65570,65580,228632621313,2160445,1511668172
27299091,0xc8e9af2446658edca1eaf425c604935c1cf0e46ab6cbb9155633f6701d1c2604,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65570,65580,228632582183,1580162,1920374367
27299128,0x6646368345e1cd902d5c7c88b6d7a473e403a6a61ba8ef05bd8528bb0f2f7015,1,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65460,887270,0,0,0
27299128,0x6646368345e1cd902d5c7c88b6d7a473e403a6a61ba8ef05bd8528bb0f2f7015,2,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60360,65460,0,0,0
27299128,0x6646368345e1cd902d5c7c88b6d7a473e403a6a61ba8ef05bd8528bb0f2f7015,3,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65460,887270,26,0,4
27299128,0x6646368345e1cd902d5c7c88b6d7a473e403a6a61ba8ef05bd8528bb0f2f7015,6,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60360,65460,6781,0,40271
27299193,0x648a807e87c835eadba721401a4ade1b38cccb36bde01d84117ff5ec3eb55793,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65570,65580,228632582183,1580162,1920374367
27299211,0x47a1e8a82b142ff9aa42c5d2a983f094a097db316dfabc3972c6adcf505e94fb,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65570,65580,228632582183,1580162,1920374367
27299270,0xdb5f4d745d61763f62092515de01efcfeb55b18e5b717e6f646f2af01b6fb438,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65570,65580,228632591948,1617888,1893802215
27299409,0x55585256813203688dd0badb73481aed378f1f6346e91ba0888c024afd6beb99,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65520,65530,2238369567,0,29625537
27299413,0x67f9aa3f8a37b4a9ce347efe8ff9254eb70b291c8a709e94b4e1b02dff09c884,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65580,65590,228632661086,2759442,1089411231
